FIPS Code,Geography,Year,Program Type,Population
36017,Chenango County,1972,Intercensal Population Estimate,47665
36019,Clinton County,1972,Intercensal Population Estimate,80628
36021,Columbia County,1972,Intercensal Population Estimate,56158
36023,Cortland County,1972,Intercensal Population Estimate,46513
36025,Delaware County,1972,Intercensal Population Estimate,46922
36027,Dutchess County,1972,Intercensal Population Estimate,227507
36029,Erie County,1972,Intercensal Population Estimate,1112776
36031,Essex County,1972,Intercensal Population Estimate,35523
36033,Franklin County,1972,Intercensal Population Estimate,45301
36035,Fulton County,1972,Intercensal Population Estimate,56388
36037,Genesee County,1972,Intercensal Population Estimate,60391
36039,Greene County,1972,Intercensal Population Estimate,36725
36041,Hamilton County,1972,Intercensal Population Estimate,4891
36043,Herkimer County,1972,Intercensal Population Estimate,69293
36045,Jefferson County,1972,Intercensal Population Estimate,90776
36047,Kings County,1972,Intercensal Population Estimate,2560159
36049,Lewis County,1972,Intercensal Population Estimate,24918
36051,Livingston County,1972,Intercensal Population Estimate,56280
36053,Madison County,1972,Intercensal Population Estimate,64363
36055,Monroe County,1972,Intercensal Population Estimate,711838
36057,Montgomery County,1972,Intercensal Population Estimate,57472
36059,Nassau County,1972,Intercensal Population Estimate,1407215
36061,New York County,1972,Intercensal Population Estimate,1508113
36063,Niagara County,1972,Intercensal Population Estimate,234822
36065,Oneida County,1972,Intercensal Population Estimate,274974
36067,Onondaga County,1972,Intercensal Population Estimate,469869
36069,Ontario County,1972,Intercensal Population Estimate,82306
36071,Orange County,1972,Intercensal Population Estimate,232026
36073,Orleans County,1972,Intercensal Population Estimate,37925
36075,Oswego County,1972,Intercensal Population Estimate,107594
36077,Otsego County,1972,Intercensal Population Estimate,58360
36079,Putnam County,1972,Intercensal Population Estimate,61784
36081,Queens County,1972,Intercensal Population Estimate,1984977
36083,Rensselaer County,1972,Intercensal Population Estimate,156285
36085,Richmond County,1972,Intercensal Population Estimate,309660
36087,Rockland County,1972,Intercensal Population Estimate,235819
36089,St. Lawrence County,1972,Intercensal Population Estimate,116649
36091,Saratoga County,1972,Intercensal Population Estimate,135114
36093,Schenectady County,1972,Intercensal Population Estimate,162477
36095,Schoharie County,1972,Intercensal Population Estimate,28295
36097,Schuyler County,1972,Intercensal Population Estimate,17329
36099,Seneca County,1972,Intercensal Population Estimate,34423
36101,Steuben County,1972,Intercensal Population Estimate,101656
36103,Suffolk County,1972,Intercensal Population Estimate,1174858
36105,Sullivan County,1972,Intercensal Population Estimate,57287
36107,Tioga County,1972,Intercensal Population Estimate,47756
36109,Tompkins County,1972,Intercensal Population Estimate,80109
36111,Ulster County,1972,Intercensal Population Estimate,150116
36113,Warren County,1972,Intercensal Population Estimate,51372
36115,Washington County,1972,Intercensal Population Estimate,54547
36117,Wayne County,1972,Intercensal Population Estimate,82155
36119,Westchester County,1972,Intercensal Population Estimate,893625
36121,Wyoming County,1972,Intercensal Population Estimate,37966
36123,Yates County,1972,Intercensal Population Estimate,20539
36000,New York State,1971,Intercensal Population Estimate,18364991
36001,Albany County,1971,Intercensal Population Estimate,288615
36003,Allegany County,1971,Intercensal Population Estimate,48062
36005,Bronx County,1971,Intercensal Population Estimate,1477414
36007,Broome County,1971,Intercensal Population Estimate,223050
36009,Cattaraugus County,1971,Intercensal Population Estimate,84217
36011,Cayuga County,1971,Intercensal Population Estimate,78881
36013,Chautauqua County,1971,Intercensal Population Estimate,150083
36015,Chemung County,1971,Intercensal Population Estimate,101087
36017,Chenango County,1971,Intercensal Population Estimate,46622
36019,Clinton County,1971,Intercensal Population Estimate,76539
36021,Columbia County,1971,Intercensal Population Estimate,54189
36023,Cortland County,1971,Intercensal Population Estimate,45794
36025,Delaware County,1971,Intercensal Population Estimate,46168
36027,Dutchess County,1971,Intercensal Population Estimate,228868
36029,Erie County,1971,Intercensal Population Estimate,1119999
36031,Essex County,1971,Intercensal Population Estimate,34476
36033,Franklin County,1971,Intercensal Population Estimate,44970
36035,Fulton County,1971,Intercensal Population Estimate,54881
36037,Genesee County,1971,Intercensal Population Estimate,59804
36039,Greene County,1971,Intercensal Population Estimate,34815
36041,Hamilton County,1971,Intercensal Population Estimate,4794
36043,Herkimer County,1971,Intercensal Population Estimate,69032
36045,Jefferson County,1971,Intercensal Population Estimate,89720
36047,Kings County,1971,Intercensal Population Estimate,2609009
36049,Lewis County,1971,Intercensal Population Estimate,24199
36051,Livingston County,1971,Intercensal Population Estimate,55393
36053,Madison County,1971,Intercensal Population Estimate,63546
36055,Monroe County,1971,Intercensal Population Estimate,712634
36057,Montgomery County,1971,Intercensal Population Estimate,57123
36059,Nassau County,1971,Intercensal Population Estimate,1418389
36061,New York County,1971,Intercensal Population Estimate,1520843
36063,Niagara County,1971,Intercensal Population Estimate,234743
36065,Oneida County,1971,Intercensal Population Estimate,274939
36067,Onondaga County,1971,Intercensal Population Estimate,472476
36069,Ontario County,1971,Intercensal Population Estimate,81305
36071,Orange County,1971,Intercensal Population Estimate,228097
36073,Orleans County,1971,Intercensal Population Estimate,37579
36075,Oswego County,1971,Intercensal Population Estimate,104001
36077,Otsego County,1971,Intercensal Population Estimate,57017
36079,Putnam County,1971,Intercensal Population Estimate,58619
36081,Queens County,1971,Intercensal Population Estimate,1990857
36083,Rensselaer County,1971,Intercensal Population Estimate,154432
36085,Richmond County,1971,Intercensal Population Estimate,304928
36087,Rockland County,1971,Intercensal Population Estimate,235945
36089,St. Lawrence County,1971,Intercensal Population Estimate,113824
36091,Saratoga County,1971,Intercensal Population Estimate,129237
36093,Schenectady County,1971,Intercensal Population Estimate,162593
36095,Schoharie County,1971,Intercensal Population Estimate,26439
36097,Schuyler County,1971,Intercensal Population Estimate,16828
36099,Seneca County,1971,Intercensal Population Estimate,35363
36101,Steuben County,1971,Intercensal Population Estimate,100585
36103,Suffolk County,1971,Intercensal Population Estimate,1155810
36105,Sullivan County,1971,Intercensal Population Estimate,55537
36107,Tioga County,1971,Intercensal Population Estimate,47705
36109,Tompkins County,1971,Intercensal Population Estimate,77286
36111,Ulster County,1971,Intercensal Population Estimate,146709
36113,Warren County,1971,Intercensal Population Estimate,50893
36115,Washington County,1971,Intercensal Population Estimate,53776
36117,Wayne County,1971,Intercensal Population Estimate,80919
36119,Westchester County,1971,Intercensal Population Estimate,893523
36121,Wyoming County,1971,Intercensal Population Estimate,39263
36123,Yates County,1971,Intercensal Population Estimate,20547
36000,New York State,1970,Intercensal Population Estimate,18266034
36000,New York State,1970,Census Base Population,18241391
36001,Albany County,1970,Census Base Population,286742
36001,Albany County,1970,Intercensal Population Estimate,287114
36003,Allegany County,1970,Census Base Population,46458
36003,Allegany County,1970,Intercensal Population Estimate,46782
36005,Bronx County,1970,Census Base Population,1471701
36005,Bronx County,1970,Intercensal Population Estimate,1472841
36007,Broome County,1970,Intercensal Population Estimate,222065
36007,Broome County,1970,Census Base Population,221815
36009,Cattaraugus County,1970,Census Base Population,81666
36009,Cattaraugus County,1970,Intercensal Population Estimate,82176
36011,Cayuga County,1970,Intercensal Population Estimate,77728
36011,Cayuga County,1970,Census Base Population,77439
36013,Chautauqua County,1970,Intercensal Population Estimate,147854
36013,Chautauqua County,1970,Census Base Population,147305
36015,Chemung County,1970,Census Base Population,101537
36015,Chemung County,1970,Intercensal Population Estimate,101449
36017,Chenango County,1970,Census Base Population,46368
36017,Chenango County,1970,Intercensal Population Estimate,46426
36019,Clinton County,1970,Intercensal Population Estimate,73656
36019,Clinton County,1970,Census Base Population,72934
36021,Columbia County,1970,Intercensal Population Estimate,52050
36021,Columbia County,1970,Census Base Population,51519
36023,Cortland County,1970,Intercensal Population Estimate,45877
36023,Cortland County,1970,Census Base Population,45894
36025,Delaware County,1970,Intercensal Population Estimate,45009
36025,Delaware County,1970,Census Base Population,44718
36027,Dutchess County,1970,Census Base Population,222295
36027,Dutchess County,1970,Intercensal Population Estimate,223602
36029,Erie County,1970,Intercensal Population Estimate,1114792
36029,Erie County,1970,Census Base Population,1113491
36031,Essex County,1970,Census Base Population,34631
36031,Essex County,1970,Intercensal Population Estimate,34601
36033,Franklin County,1970,Intercensal Population Estimate,44140
36033,Franklin County,1970,Census Base Population,43931
36035,Fulton County,1970,Census Base Population,52637
36035,Fulton County,1970,Intercensal Population Estimate,53084
36037,Genesee County,1970,Intercensal Population Estimate,58934
36037,Genesee County,1970,Census Base Population,58722
36039,Greene County,1970,Census Base Population,33136
36039,Greene County,1970,Intercensal Population Estimate,33475
36041,Hamilton County,1970,Census Base Population,4714
36041,Hamilton County,1970,Intercensal Population Estimate,4725
36043,Herkimer County,1970,Intercensal Population Estimate,67739
36043,Herkimer County,1970,Census Base Population,67407
36045,Jefferson County,1970,Census Base Population,88508
36045,Jefferson County,1970,Intercensal Population Estimate,88755
36047,Kings County,1970,Intercensal Population Estimate,2603413
36047,Kings County,1970,Census Base Population,2602012
36049,Lewis County,1970,Intercensal Population Estimate,23756
36049,Lewis County,1970,Census Base Population,23644
36051,Livingston County,1970,Census Base Population,54041
36051,Livingston County,1970,Intercensal Population Estimate,54303
36053,Madison County,1970,Intercensal Population Estimate,63001
36053,Madison County,1970,Census Base Population,62864
36055,Monroe County,1970,Intercensal Population Estimate,712056
36055,Monroe County,1970,Census Base Population,711917
36057,Montgomery County,1970,Census Base Population,55883
36057,Montgomery County,1970,Intercensal Population Estimate,56133
36059,Nassau County,1970,Census Base Population,1428838
36059,Nassau County,1970,Intercensal Population Estimate,1426744
36061,New York County,1970,Census Base Population,1539233
36061,New York County,1970,Intercensal Population Estimate,1535554
36063,Niagara County,1970,Intercensal Population Estimate,235525
36063,Niagara County,1970,Census Base Population,235720
36065,Oneida County,1970,Intercensal Population Estimate,273442
36065,Oneida County,1970,Census Base Population,273070
